NAME	DESCRIPTION	Fabp_1	Fabp_2	Fabp_3	Fabp_4	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4
ENSMUSG00000029869	NA	37.90578264	32.64830692	95.83151391	637.1156927	310.6724786	10.92992323	759.5834582	78.93688803
ENSMUSG00000029875	NA	4.683447352	7.995871241	1.142014269	3.699719099	6.354917335	7.446375251	9.869807238	7.48270296
ENSMUSG00000029882	NA	0	0.880752224	0	0	0	0	0	0
ENSMUSG00000029910	NA	584.2153428	247.0495056	378.0300508	502.9480775	363.1616287	305.071764	78.72842645	290.5905311
ENSMUSG00000029911	NA	278.6432554	288.4104174	249.0536	280.5877181	200.2101823	245.6531247	177.1606855	195.5771516
ENSMUSG00000029913	NA	1.074186618	6.004067028	2.613792445	1.904848175	0.952680184	1.64724448	1.842162842	5.429259395
ENSMUSG00000029915	NA	3.673183518	14.64770632	5.899487433	7.936497353	1.936450407	9.045779756	4.37007291	2.920560236
ENSMUSG00000029916	NA	117.4292952	108.8193595	74.9769372	128.5830299	74.67757925	89.51083771	70.7553655	117.0103876
ENSMUSG00000029918	NA	444.7349868	423.8444865	352.0474349	400.898098	303.2917926	322.9266866	287.3017053	335.3316039
ENSMUSG00000029919	NA	101.3101873	66.76250404	91.83193866	158.1716426	296.8836086	126.4134768	242.6498701	162.6784829
ENSMUSG00000029920	NA	147.1490162	99.44493514	117.4100933	128.8476711	95.52403159	89.68572755	61.58815834	86.34652734
ENSMUSG00000029922	NA	6528.583546	6209.539362	6809.353697	6658.617994	8284.429166	8238.564971	8611.702773	8768.318673
ENSMUSG00000029923	NA	137.379525	250.2166354	174.6815882	212.7851311	122.0856525	139.6019577	155.5938863	102.6839153
ENSMUSG00000029924	NA	712.9729668	696.2253856	706.6244969	630.7757798	648.4558836	586.7176223	549.1869512	528.8191539
ENSMUSG00000029925	NA	5.297323205	12.17041109	3.257221907	29.29634319	4.75381623	4.360234329	26.6268551	2.61839126
ENSMUSG00000029992	NA	16221.96936	14288.08023	20552.05947	23264.15665	27166.15591	22572.94882	33552.03583	23316.38209
ENSMUSG00000029993	NA	407.1187857	391.6590187	380.5470194	469.9139754	286.3318207	366.9144666	231.5500343	390.6001773
ENSMUSG00000029994	NA	4808.114936	5498.75317	6453.045497	6267.880326	7288.144533	8264.119905	7438.152525	5940.58823
ENSMUSG00000029998	NA	1247.299331	1314.13726	1178.50784	1031.659311	997.6258896	1260.048058	1302.3039	1417.318344
ENSMUSG00000029999	NA	793.7529557	871.8737187	1004.902536	711.8460621	1317.938868	1219.413399	1096.639702	1016.792082
ENSMUSG00000030000	NA	0	0	0	0	0	0	6.333166337	0
ENSMUSG00000030002	NA	1137.096296	1073.956746	1703.14763	1225.252791	1445.863976	1531.900358	1821.638534	1665.207459
ENSMUSG00000030004	NA	0	1.772896523	0	1.801476898	0	0	0	0
ENSMUSG00000030007	NA	952.1054258	932.0873049	681.0355348	802.1182455	683.95896	862.4219887	498.5698019	811.9048428
ENSMUSG00000030008	NA	104.2997729	102.9410036	82.82809453	121.2852063	99.0757918	78.82082432	66.10283765	61.29832862
ENSMUSG00000030016	NA	407.0458749	526.2176332	581.9013467	417.3380782	615.265513	652.6243696	510.1750443	528.6055765
ENSMUSG00000030017	NA	4647.540414	11538.36633	29988.44703	10153.32351	837.5916471	6896.964902	364.3361613	77.25729026
ENSMUSG00000030019	NA	668.2025384	535.6186468	568.2828657	578.5052819	633.1612172	586.675736	521.0088847	573.961642
ENSMUSG00000030020	NA	14.21099575	4.200422672	2.175281465	8.644317407	11.8273747	8.981014436	9.989505517	4.407962531
ENSMUSG00000030022	NA	10.15661004	12.884125	8.840304245	103.7633857	44.08028712	6.546451404	37.00923322	3.887773616
ENSMUSG00000030029	NA	726.3092188	578.2455439	669.7469935	759.3625367	491.9578561	728.3692119	464.6639012	911.4120053
ENSMUSG00000030030	NA	0	0.888737311	4.625401205	0	2.116421202	0.921340046	0	1.854221403
ENSMUSG00000030031	NA	137.3783849	99.57071098	75.20012017	182.8973741	158.0545725	85.49750728	54.41904863	69.97046186
ENSMUSG00000030032	NA	16.31822863	3.002047613	8.603524897	6.498070573	6.908148006	6.276745631	1.477738289	1.045410356
ENSMUSG00000030034	NA	257.2191142	231.8455203	249.5791196	229.4336901	234.1413943	257.4284814	228.3688241	303.9137191
ENSMUSG00000030035	NA	735.6488569	1000.45275	849.3891784	834.5320208	710.8614385	835.4157226	670.0007087	806.74857
ENSMUSG00000030036	NA	695.5692974	765.5604192	621.6179992	668.8813234	745.6183611	630.2201144	550.6395741	659.9028168
ENSMUSG00000030037	NA	471.3510336	567.4841163	394.6413441	423.2637566	299.3223992	414.3386894	339.766142	413.8076324
ENSMUSG00000030041	NA	0.942945886	0.883023435	2.287670846	4.52106945	1.074740925	0	1.262037359	0
ENSMUSG00000030042	NA	431.7345173	378.3346427	312.8502262	373.6368932	266.8309043	370.7299307	326.172319	271.7140601
ENSMUSG00000030045	NA	283.1148997	364.9857685	335.4102737	400.2243269	341.9763756	410.1432707	294.0676325	308.2256188
ENSMUSG00000030047	NA	13.46508498	32.03949964	38.77977832	22.6555584	25.14772911	22.00121658	43.26970763	16.21908954
ENSMUSG00000030050	NA	0.937484904	0	0	0	0	0	0	0
ENSMUSG00000030051	NA	87.86839723	54.54330268	100.9059848	68.9925341	74.41528738	107.2940172	71.82328921	98.18220077
ENSMUSG00000030054	NA	1.857390047	0.892711489	1.145006339	0.906565851	0	0	0	0
ENSMUSG00000030055	NA	1982.811553	2847.618802	2626.108868	1509.708826	1793.623673	2269.329362	1303.651466	2064.099149
ENSMUSG00000030056	NA	256.0383808	285.6386907	214.9731397	252.0489233	274.7422247	254.8918745	187.1803592	217.3332156
ENSMUSG00000030057	NA	1712.915633	1959.789504	1503.296369	1749.744479	1372.205174	1618.929427	1112.114971	1541.374233
ENSMUSG00000030058	NA	2356.455554	2471.361755	2618.405036	3071.790999	2162.99084	2028.016817	2121.617022	1724.861315
ENSMUSG00000030059	NA	829.0920963	786.5350945	1170.818211	1044.956963	1071.320388	1105.501627	1181.229761	1117.127835
ENSMUSG00000030060	NA	193.6228054	226.8745405	214.5539341	178.9545583	194.2161823	169.1828214	196.419104	163.1421987
ENSMUSG00000030061	NA	713.6648072	782.5875536	838.1358149	774.9817747	671.1907415	931.6426822	861.5167873	773.3179564
ENSMUSG00000030062	NA	3448.438704	3013.993468	2671.215952	3409.247275	2246.730766	2467.752322	1554.839274	1969.675741
ENSMUSG00000030064	NA	492.7472247	714.1201013	572.7171308	725.2093373	1279.697614	1428.212611	1375.032451	1348.619107
ENSMUSG00000030067	NA	1334.938848	750.0043903	1046.469406	1202.643139	1233.214277	1260.184103	1176.507863	1687.014266
ENSMUSG00000030068	NA	0	1.759062146	0	0.901725636	0	0	0	1.847211269
ENSMUSG00000030074	NA	11.03025497	7.067832458	5.711739812	8.166048667	9.572856742	7.525385172	2.566409669	7.402659486
ENSMUSG00000030075	NA	54.87666806	72.11761552	54.97483523	4.530906699	19.35124805	38.95208323	0	16.66619668
ENSMUSG00000030077	NA	0	1.768275652	2.290545296	0	0	0	0	0
ENSMUSG00000030079	NA	209.6593594	236.7537403	157.2492312	258.0585221	202.7588041	279.7118457	176.8394481	192.0893307
ENSMUSG00000030082	NA	3857.630607	4227.549349	4074.426189	4861.182101	3818.892533	3786.217161	3131.066432	3226.178255
ENSMUSG00000030083	NA	247.417828	212.727662	225.8923021	285.6124454	375.0638394	286.8770565	407.7371062	571.8446891
ENSMUSG00000030084	NA	576.4596077	548.1954188	646.9836277	430.540857	1079.819787	1511.888656	724.7581642	748.7135768
ENSMUSG00000030086	NA	74.23823262	64.53426103	41.40243471	59.81635185	35.32087886	48.51832334	25.948546	35.78841938
ENSMUSG00000030088	NA	887.1853118	889.2558143	1497.690665	3110.158041	1386.812644	928.4895479	3117.237804	1188.136637
ENSMUSG00000030089	NA	29.67450616	27.61077685	45.2195706	37.14966055	105.5500011	61.10850622	192.1134691	75.07297013
ENSMUSG00000030091	NA	293.5080975	310.8793858	364.9575618	309.0636782	369.5991138	81.48332783	144.8155717	253.7709905
ENSMUSG00000030094	NA	221.1344359	188.5556835	239.7812602	172.7740425	257.2285855	230.495315	208.4945103	217.3021014
ENSMUSG00000030095	NA	950.1200819	714.8876592	782.8757134	1011.935109	2408.77534	1549.510865	2145.711476	2756.863051
ENSMUSG00000030096	NA	2605.871562	3209.379824	3913.715106	1885.578787	3547.068398	3645.123232	2212.825139	3521.870087
ENSMUSG00000030098	NA	19.81244629	16.06844578	18.38478208	9.147866689	25.50008358	21.15102419	22.41082974	16.71377845
ENSMUSG00000030101	NA	640.8582535	762.0885318	718.6693106	628.9350439	680.9673978	726.4850216	760.1889226	654.5727356
ENSMUSG00000030103	NA	2161.789716	1930.134822	2314.119963	1944.686491	4103.058966	3368.267871	5102.671914	4356.096171
ENSMUSG00000030104	NA	2180.762425	2205.265939	2670.602869	2740.746331	2705.278438	2497.562999	2893.591544	2491.676463
ENSMUSG00000030105	NA	1460.327464	1532.031176	1451.810068	1257.000312	1332.312476	1239.711658	1219.662926	1170.408196
ENSMUSG00000030107	NA	535.5810973	195.7614907	327.7130139	312.6599473	564.704702	696.0258613	400.7537702	50.89614625
ENSMUSG00000030108	NA	0	0	0	0.906154752	0	0	0	0.917816915
ENSMUSG00000030109	NA	6.271140593	0.519275826	1.584733114	2.191100036	0	0	0	1.117142499
ENSMUSG00000030110	NA	34.59157464	21.60419992	44.09885515	24.08834285	32.31077599	24.53158861	64.04296131	22.78806411
ENSMUSG00000030111	NA	0	1.752226969	1.143933573	1.801987947	4.288094598	0	5.14846777	0
ENSMUSG00000030114	NA	0	5.231104218	0	1.804768733	1.061489895	1.874169216	1.286166095	2.76539039
ENSMUSG00000030116	NA	2.416572285	0	3.197318431	0	5.554978166	7.292370498	0.617574977	1.749384265
ENSMUSG00000030117	NA	1.831855722	0.885350069	0	1.816731101	1.062076462	1.888682594	1.262389609	0.932630813
ENSMUSG00000030120	NA	3300.449912	3384.778826	3249.063218	3053.768546	2948.511151	3023.431413	2855.093207	3285.092359
ENSMUSG00000030122	NA	2946.718902	2355.068722	1718.449144	2189.443232	1277.767123	769.9263433	965.7382242	1583.050754
ENSMUSG00000030123	NA	57.34728134	27.45543477	161.3860579	105.7678835	74.55779708	148.588711	80.78297116	53.64852619
ENSMUSG00000030124	NA	12.74487192	17.8311199	18.77351723	14.26873819	19.49120251	19.3335089	26.10258233	13.65298976
ENSMUSG00000030125	NA	2.403087365	0	0	0	0	0.588073226	0	1.135856841
ENSMUSG00000030126	NA	572.7452594	428.1944191	665.3802618	490.3775949	824.8858852	548.3940121	698.4774212	696.4037042
ENSMUSG00000030127	NA	1026.906358	1323.831208	1316.458407	1323.104581	1061.414293	1337.442879	1467.20335	1361.163791
ENSMUSG00000030134	NA	3.750310886	9.718405503	2.28645759	11.76599827	0	0	0	1.842270406
ENSMUSG00000030137	NA	2.821185256	3.52665157	1.145262797	1.8129108	0	1.866066774	0	0
ENSMUSG00000030138	NA	448.1313715	395.2606338	481.4770864	515.213546	518.552012	524.0402533	481.1146316	401.1676849
ENSMUSG00000030142	NA	0	0.665252235	4.69100088	2.055159632	5.97671025	0	18.47931092	0.697114104
ENSMUSG00000030145	NA	0.478225631	0.454897424	0.952176926	6.441030308	0.892669763	6.47214841	2.068776674	0.752504362
ENSMUSG00000030147	NA	0	0.871766508	0	0	0	0	1.279689064	0
ENSMUSG00000030148	NA	4.043441647	9.111829569	14.06394876	6.068678899	10.77941797	13.21580481	4.591548359	0
ENSMUSG00000030149	NA	1.608821555	21.77535405	12.97864118	9.497037378	12.44229654	7.938375263	6.819254677	0.808681969
ENSMUSG00000030155	NA	1219.093988	539.2669966	966.6831276	141.0148624	849.0968293	1198.068332	841.2285462	838.1035456
ENSMUSG00000030156	NA	9.109331676	21.69862429	14.73376593	11.64272544	10.71594421	17.12800803	14.61241148	6.439373424
ENSMUSG00000030157	NA	1091.021181	1917.69382	1659.380097	1288.642855	623.8431942	936.3611222	705.5929614	736.1319613
ENSMUSG00000030158	NA	0	0.880752224	0	0	0	0	0	0
ENSMUSG00000030159	NA	0	1.610817877	0	0	0.780558553	0	0.950780016	0
ENSMUSG00000030160	NA	0	1.756163035	0	0	0	0.93449562	0	0.918907781
ENSMUSG00000030161	NA	768.1112049	743.960182	758.3817518	516.7858469	746.274864	742.0626623	484.9811334	1023.87133
ENSMUSG00000030162	NA	6.535880704	4.003287369	7.193975875	0	8.729664926	32.41334138	4.775541353	2.491742699
ENSMUSG00000030165	NA	22.31063872	43.68166988	28.62918845	11.54012208	14.917509	18.74417285	13.02662656	7.160134449
ENSMUSG00000030166	NA	29.70243067	38.57052239	44.65533589	45.38961016	76.38011423	45.2314222	70.01155256	79.79450633
ENSMUSG00000030167	NA	1.486044356	43.23532305	10.92654549	14.11011175	1.800440371	4.833246691	5.610757697	1.542301286
ENSMUSG00000030168	NA	4212.943113	4275.699543	4865.316069	3639.017282	6673.105272	6171.75787	5912.810299	7576.55638
ENSMUSG00000030170	NA	10.66576372	6.280260425	4.684987377	4.667001208	6.579004421	6.445923943	0	7.399465083
ENSMUSG00000030172	NA	446.6148437	328.3825622	526.5406575	452.1534051	681.1423119	636.4978531	597.7937699	559.8542407
ENSMUSG00000030173	NA	1.231357414	15.85883471	21.76407767	1.790421361	4.999786814	5.120974666	0.908863918	2.125217599
ENSMUSG00000030177	NA	78.09846954	88.04574684	54.25044769	69.34015161	45.73100855	75.45334341	83.73839259	84.13907178
ENSMUSG00000030180	NA	877.8816616	1014.454668	991.8096994	890.5553916	972.8632283	1062.281158	1161.189098	1080.897214
ENSMUSG00000030187	NA	4.335207936	10.06679883	4.376782267	5.162951468	16.44923635	23.56448724	14.7638372	8.818179513
ENSMUSG00000030188	NA	139.8870128	158.3212155	91.68890483	188.043325	86.98799705	94.80704202	83.88220418	128.0184141
ENSMUSG00000030189	NA	3645.32939	3282.487078	2707.590113	2979.817455	2501.229071	2489.598666	1747.729747	2891.38473
ENSMUSG00000030199	NA	648.7980571	598.5657666	761.5727269	803.8110983	709.9518572	805.4352751	741.8102342	605.5898311
ENSMUSG00000030200	NA	928.5300741	984.6856687	987.7676414	1531.945447	1046.692191	747.2172262	1374.897243	1247.616397
ENSMUSG00000030201	NA	2845.288279	1935.769692	2974.936007	2563.135816	3497.055077	2560.326519	4180.551612	2886.0026
ENSMUSG00000030203	NA	1146.451793	929.3669996	1283.354116	709.9627474	1171.230016	1062.036222	1221.21705	1099.593317
ENSMUSG00000030204	NA	722.5741205	921.0120693	573.6968702	763.8046206	710.6614208	665.131924	800.2906381	823.5309643
ENSMUSG00000030205	NA	0.939887543	0	0	1.822414383	10.78022716	1.86512387	17.50412727	0
ENSMUSG00000030206	NA	0	0	0	0	3.664324827	1.091600091	0	0
ENSMUSG00000030207	NA	6.077343826	76.09518811	7.928351727	12.2666451	13.54423761	17.74826125	8.020721398	4.625171421
ENSMUSG00000030208	NA	27771.24104	45956.03161	34228.69694	13666.43781	81270.62478	134423.4929	38111.35503	64520.8009
ENSMUSG00000030209	NA	0.766962117	2.600605058	1.001215052	0	0.297661385	0.263226672	0	16.69721124
ENSMUSG00000030213	NA	1600.980185	895.4981415	134.2292665	1232.078392	1460.987174	645.6096342	1067.809595	607.938113
ENSMUSG00000030214	NA	629.6725933	408.5537066	453.6873824	979.7498489	295.4928277	120.474854	477.9622063	482.4935093
ENSMUSG00000030216	NA	732.6737799	599.2477733	847.5831691	647.8679715	681.6507681	930.2254474	1115.135075	883.4811893
ENSMUSG00000030217	NA	1.872375934	0.881238203	1.147600474	0	0	0.935656106	0	0
ENSMUSG00000030218	NA	18.12439439	8.740358372	8.180406532	2.703488291	4.271077078	17.91885244	8.58340561	0.922327519
ENSMUSG00000030219	NA	0	0	2.990207243	1.167108018	0.602185502	0	4.038873915	0
ENSMUSG00000030220	NA	60.66443208	183.990839	182.3669073	130.6374429	172.4603819	125.3399557	182.0366048	55.00633212
ENSMUSG00000030222	NA	18.68036904	24.78014396	5.900740505	15.54693694	7.118971056	12.63265295	4.377073637	5.253420009
ENSMUSG00000030224	NA	1435.870232	1726.000738	1536.869899	1926.606787	1557.258279	1559.100437	1133.77293	1810.800872
ENSMUSG00000030225	NA	668.1888196	931.2382494	949.7105708	799.043651	748.9364945	875.8500186	691.6973677	777.4192867
ENSMUSG00000030226	NA	1.806359051	0	1.193343058	0	0	0	0	0
ENSMUSG00000030228	NA	0.509484299	1.972461511	0.635905411	7.731957391	4.493459222	0	1.143356557	6.078668825
ENSMUSG00000030231	NA	65.1620275	68.7249304	83.67420866	99.99004512	80.04882601	96.55121722	58.72953467	83.19759172
ENSMUSG00000030232	NA	641.4826207	656.6823789	828.25265	749.1195212	857.5676274	801.1081549	1074.766096	917.8952406
ENSMUSG00000030235	NA	0	0	0	0	0	0	0	0.917402847
ENSMUSG00000030236	NA	0	0	0.402322895	7.771770457	0	0	0	0
ENSMUSG00000030237	NA	0	0.880752224	0	0	0	0	0	0
ENSMUSG00000030243	NA	216.759569	189.3611384	300.7373261	285.5513852	198.3765132	101.1016592	211.0386482	85.9552741
ENSMUSG00000030244	NA	1.848443906	0.883127154	1.139948418	0	0	0.942008094	1.277871523	1.83813655
ENSMUSG00000030245	NA	449.9766229	456.3058534	412.4867528	584.5521761	505.690257	341.4549436	546.938309	450.0810942
ENSMUSG00000030246	NA	71.07760675	43.25515687	3.195435152	35.36624862	27.31271777	75.18055375	7.6847608	21.72946053
ENSMUSG00000030247	NA	16.07846626	11.42314397	6.905094409	13.52404213	23.54876965	9.32334733	0	0
ENSMUSG00000030249	NA	13.55144416	5.894800136	7.79132469	4.39715024	19.38248333	8.230997763	2.87988865	5.366055357
ENSMUSG00000030254	NA	79.52131124	91.23367232	70.84810527	102.9353749	64.26178532	110.2982652	96.36587335	83.24957735
ENSMUSG00000030255	NA	7.36747126	13.25592474	9.094971964	4.522018611	2.117106893	7.50418175	6.473331085	2.788793379
ENSMUSG00000030256	NA	2.627125375	17.53793281	31.04181196	10.96983411	44.48281369	9.32985402	4.496652456	5.899391791
ENSMUSG00000030257	NA	361.256975	216.2673594	211.1489715	82.84692632	142.881544	210.6974802	72.50278898	111.3414783
ENSMUSG00000030259	NA	3.504976139	20.18413235	2.594615459	6.662989709	18.93611566	14.04117923	8.543758765	9.251666304
ENSMUSG00000030263	NA	251.2858523	90.812593	181.8088782	447.6108413	834.6887627	238.5020923	1371.531808	882.2094859
ENSMUSG00000030264	NA	831.85398	877.2523486	680.783041	569.3951522	714.4583254	878.9125011	704.4313603	863.9993095
ENSMUSG00000030265	NA	2502.29172	2141.774877	3107.803636	2589.205755	3526.297352	3273.403186	4751.510545	3570.290378
ENSMUSG00000030268	NA	0	4.102658395	13.70124614	2.429478113	2.82782622	3.088934135	22.93011456	0.611470866
ENSMUSG00000030269	NA	481.9427073	515.4317146	543.7665234	575.6522202	513.9477436	747.2741826	568.4741056	645.5750221
ENSMUSG00000030270	NA	0.873852466	0	0	0	0	1.089440947	2.327949535	0
ENSMUSG00000030271	NA	117.587868	98.786004	128.5211368	113.4231574	45.63056818	71.27130766	129.0036852	115.1183327
ENSMUSG00000030272	NA	248.0010825	235.0562917	157.0455297	251.9643594	161.2829966	169.1566588	209.4774341	254.5088817
ENSMUSG00000030275	NA	1578.880513	1321.144959	1788.532032	2058.828408	2415.442248	2009.740911	3345.205149	2121.580291
ENSMUSG00000030276	NA	0	8.041126207	0	9.016363135	2.136267462	0	0	13.68356871
ENSMUSG00000030278	NA	259.1838824	323.7105389	356.868346	104.9625203	426.1375813	482.8075392	288.7513975	336.7079661
ENSMUSG00000030279	NA	317.3398766	291.118117	253.901026	334.9968913	283.5206669	363.2859144	173.8085694	258.7354823
ENSMUSG00000030281	NA	546.6468149	989.4795796	1074.859257	868.0227188	826.6929702	787.5110316	1172.258169	929.689616
ENSMUSG00000030282	NA	3445.789685	3357.090174	3703.538656	5015.465779	5424.29384	4543.104361	6825.245619	5334.458036
ENSMUSG00000030283	NA	5.869762149	12.27952535	74.30881146	118.1612421	51.37250458	5.029250818	75.30682761	3.465518684
ENSMUSG00000030284	NA	45.76649422	35.59643262	29.36462303	44.60954581	37.27567948	32.32788728	43.23926735	38.17268734
ENSMUSG00000030286	NA	954.7865712	1043.661343	1009.628961	1037.809303	982.4401442	1069.908089	1030.129804	1036.069503
ENSMUSG00000030287	NA	971.8703314	610.2250348	827.6228395	297.4452772	458.965076	579.4533844	268.1929305	279.5026913
ENSMUSG00000030291	NA	440.5039059	447.1087253	399.110962	322.2163043	332.2549032	388.4409184	293.9910947	429.7486584
ENSMUSG00000030298	NA	1412.660708	1681.155399	1583.574208	1790.958712	1191.960715	1364.626564	1255.977883	1249.696935
ENSMUSG00000030301	NA	636.5612631	680.4073259	611.6587661	556.5250806	533.9697708	533.4620804	818.2733545	533.1211098
ENSMUSG00000030302	NA	0.76834032	0	2.084723399	0.742202862	0	0	0	0.754003106
ENSMUSG00000030303	NA	146.3157606	170.7821048	185.2305893	69.58243319	62.05944237	57.83347422	28.24576519	36.13143755
ENSMUSG00000030304	NA	417.4439414	520.130984	604.1373919	465.5989328	462.6098039	706.1966844	331.5606826	546.9755128
ENSMUSG00000030306	NA	20.303057	11.51108229	22.83869781	10.89938969	10.55459586	20.70938672	5.128586185	8.335753054
ENSMUSG00000030307	NA	2.819398892	4.453649867	1.14728232	0	4.289624541	4.672159547	3.74804017	0
ENSMUSG00000030309	NA	28.14063851	50.39812565	50.12847826	16.26319783	110.3142729	90.5843455	111.3851525	120.8252324
ENSMUSG00000030310	NA	0	0	0	7.252509941	0	0	0	0
ENSMUSG00000030313	NA	259.9784039	147.8402434	228.3096197	158.9805633	388.1465722	272.2167141	500.2617144	441.9233421
ENSMUSG00000030314	NA	455.2657424	290.6781544	302.04416	269.5818673	261.2781945	396.5297633	302.8255737	495.1921055
ENSMUSG00000030315	NA	411.9832717	376.3571719	241.439585	425.9566028	217.0840433	268.1948394	218.0775441	355.8824814
ENSMUSG00000030316	NA	107.7317977	160.4940712	155.4829257	218.5080568	131.4244864	146.4490926	117.6421767	147.145866
ENSMUSG00000030317	NA	21.90433437	5.289683063	12.47198349	56.35600591	20.35467514	1.879584358	38.75770761	24.10491148
ENSMUSG00000030319	NA	60.85777835	74.21097175	89.47431431	80.20924125	36.41522897	43.40856358	19.72598878	87.75197602
ENSMUSG00000030321	NA	1.936239971	4.251981986	3.545528623	0.879380477	0	0.909295628	1.307435644	0
ENSMUSG00000030322	NA	31.86023915	39.79637554	44.45439265	40.0586744	31.16586526	25.92231328	48.49358453	18.74392822
ENSMUSG00000030323	NA	114.6765932	71.63885315	23.95332843	41.94086952	104.3504604	95.93560835	182.7613133	77.34171484
ENSMUSG00000030324	NA	0	0.880752224	0	0	0	0	0	0
ENSMUSG00000030325	NA	5.854335006	9.152068666	5.121991613	6.38208992	6.20579094	3.018297952	3.065780838	11.02438164
ENSMUSG00000030327	NA	828.9585924	843.2008016	959.2486005	1071.305849	974.86467	767.3431117	1312.29349	832.181381
ENSMUSG00000030329	NA	2.222645104	3.602695986	1.135054205	73.7120214	1.272062079	0.734562755	10.93775904	7.570887088
ENSMUSG00000030330	NA	711.9656579	726.2113443	690.8233813	594.4179494	580.7896597	736.8101576	676.6112128	810.0231335
ENSMUSG00000030335	NA	1203.686166	1194.041426	1106.088261	1297.570202	955.3006013	1017.245958	811.2096317	1010.742287
ENSMUSG00000030336	NA	0.734087399	6.917394513	7.873070655	13.1471822	10.17845044	2.189834864	5.911462422	2.910954502
ENSMUSG00000030337	NA	82.14040895	75.77164867	92.61330467	86.7366038	80.92705758	86.68482571	151.5225026	102.6627217
ENSMUSG00000030339	NA	1380.663433	1769.923344	1935.957255	1895.729916	2035.850701	1871.808535	1940.227756	2210.630344
ENSMUSG00000030340	NA	1292.664823	978.1179778	1766.841999	2994.877738	5559.705042	1426.461068	8529.718517	4311.046197
ENSMUSG00000030341	NA	1136.596973	941.1223547	1536.914978	1385.439936	2873.219854	2493.283573	3874.621527	1880.104808
ENSMUSG00000030342	NA	5046.124244	4094.683199	3989.765135	8241.685111	7015.922247	4226.569746	10448.05364	8444.852554
ENSMUSG00000030345	NA	1.354759048	0	5.122658066	1.952569168	4.785011396	0.677873773	2.826174848	0.658088131
ENSMUSG00000030346	NA	51.90088295	64.29813774	47.79318849	53.04759735	27.72071595	27.35864848	30.15594038	20.55822086
ENSMUSG00000030347	NA	167.3755386	174.5752755	183.9597954	193.8338786	189.6226869	181.2125906	197.4189917	151.9555545
ENSMUSG00000030350	NA	0.937484904	0	0	0	0	0	0	0
ENSMUSG00000030351	NA	0	0.52891137	10.86592233	1.078435396	0.63484967	0	0	0
ENSMUSG00000030352	NA	95.45002982	45.80272433	126.7267552	39.28744802	57.93875693	45.47115336	65.11417445	59.87604088
ENSMUSG00000030353	NA	19.62240615	32.87994463	31.28335919	24.37899114	117.8682352	73.31398576	205.6550689	61.26691081
ENSMUSG00000030357	NA	3415.729811	5267.244583	3261.893523	3988.584403	2873.52923	3852.167619	2019.686667	3160.75106
ENSMUSG00000030359	NA	0	0	0	0	0	0	2.533266535	0
ENSMUSG00000030361	NA	0	2.932958234	5.586738047	4.033624956	0	0	0	0
ENSMUSG00000030363	NA	1.874969808	0	0	0	0	0	0	0
ENSMUSG00000030364	NA	6338.989227	12431.1287	14676.35311	9121.888511	11531.21176	11924.12168	13625.39795	9535.721385
ENSMUSG00000030365	NA	3.732566775	9.851088873	3.468500526	10.58645199	2.639268796	3.958595961	9.977611767	0.767340877
ENSMUSG00000030366	NA	57.6351681	108.7208066	99.24591629	129.660162	50.39008361	91.95474786	7.387548876	21.84496982
ENSMUSG00000030368	NA	0	0	0	0	0	0	0	0.917402847
ENSMUSG00000030373	NA	0	0	0	1.813127485	0	0	0	0
ENSMUSG00000030374	NA	1097.048043	1086.611256	1085.388814	992.2769611	1293.949974	1275.098748	1390.431928	1104.779908
ENSMUSG00000030376	NA	1.926614064	2.663113188	0	0	2.136871902	0	1.22663305	0
ENSMUSG00000030380	NA	4.333014821	7.986088183	11.39342101	4.226986432	1.400051411	6.13595071	4.641804596	2.145239135
ENSMUSG00000030386	NA	89.46637611	83.94540848	111.5086459	80.52266162	35.98011192	60.84197178	53.31851601	79.25147727
ENSMUSG00000030393	NA	0.900080419	0	3.399571124	1.800639257	0	3.78553107	1.326548441	1.838137804
ENSMUSG00000030397	NA	171.4362142	53.32777743	63.38081784	102.5798185	89.82938111	59.70174637	207.656337	18.5598516
ENSMUSG00000030399	NA	0	0	0	0	0	0	0	0.917402847
ENSMUSG00000030400	NA	453.4727642	185.3155977	377.557129	229.30772	228.3673183	290.3734518	229.1437673	109.4716965
ENSMUSG00000030401	NA	25.9920209	17.83548471	9.952357042	8.69047401	5.630042343	10.4147167	10.62978527	12.78553689
ENSMUSG00000030402	NA	0	0	0	0	0	4.665951359	0	0
ENSMUSG00000030403	NA	4758.520947	5800.408177	5516.048665	6378.361251	9126.670446	8905.336624	10889.11497	10128.05929
ENSMUSG00000030406	NA	2.818471871	2.667905468	3.43114947	8.234631343	2.140726743	1.857234353	3.762976904	0
ENSMUSG00000030407	NA	213.5829413	189.1291271	225.8392145	268.0405823	249.1955528	179.8481794	222.8199684	192.2524759
ENSMUSG00000030409	NA	45.79315243	21.45973658	32.17822882	100.9305243	61.75040143	62.95344072	93.72224758	165.2629504
ENSMUSG00000030410	NA	10.64999529	9.989455816	11.65037136	14.50924484	27.82758789	13.27829364	6.867239169	6.962793402
ENSMUSG00000030411	NA	6.564893751	3.585714625	0	2.755031699	4.233109421	4.610500532	4.922571168	4.690666609
ENSMUSG00000030413	NA	2872.49279	4038.8903	4176.984375	8169.286507	6842.319922	4302.994538	7986.993152	3341.952655
